"satisfaction_level","last_evaluation","number_project","average_monthly_hours","time_spend_company","work_accident","left","promotion_last_5years","department","salary"
0.94,0.8,4,228,21,0,0,0,"RandD","low"
0.82,0.58,5,227,33,0,0,0,"RandD","low"
0.44,0.63,3,162,36,0,0,0,"RandD","low"
0.58,0.9,5,257,32,0,0,0,"marketing","medium"
0.55,0.97,2,140,10,0,0,0,"sales","medium"
0.92,0.84,3,164,24,0,0,0,"accounting","medium"
0.91,0.59,4,177,45,0,0,0,"support","medium"
0.69,0.61,4,260,42,0,0,0,"technical","medium"
0.23,0.7,4,233,30,0,0,0,"management","medium"
0.21,0.81,4,227,57,0,0,0,"marketing","medium"
0.51,0.6,4,140,32,0,0,0,"marketing","medium"
0.73,0.74,3,254,49,1,0,0,"marketing","medium"
0.65,0.67,3,245,42,0,0,0,"sales","medium"
0.64,0.48,2,157,27,0,0,0,"sales","medium"
0.77,0.49,3,265,31,0,0,0,"sales","medium"
0.71,0.79,4,261,36,0,0,0,"sales","high"
0.2,0.38,6,212,79,0,0,0,"sales","high"
0.99,0.57,4,216,38,0,0,0,"sales","high"
0.77,0.57,4,238,46,0,0,0,"sales","high"
0.8,0.56,2,204,41,0,0,0,"sales","high"
0.97,0.5,4,216,31,0,0,0,"sales","high"
0.89,0.53,4,208,36,0,0,0,"sales","high"
0.97,0.7,4,218,33,0,0,0,"sales","high"
0.23,0.99,5,176,50,1,0,0,"sales","low"
0.6,0.75,4,144,24,0,0,0,"sales","low"
0.52,0.63,5,241,33,0,0,0,"sales","low"
0.86,0.63,3,271,25,0,0,0,"sales","low"
0.86,0.95,4,184,39,0,0,0,"sales","low"
0.76,0.58,3,262,31,0,0,0,"sales","low"
0.79,0.77,6,233,75,0,0,0,"sales","low"
0.35,0.52,3,155,36,0,0,0,"sales","low"
1,0.97,5,141,26,0,0,0,"accounting","medium"
0.2,0.8,6,251,65,0,0,0,"accounting","medium"
0.57,0.62,5,141,39,0,0,0,"accounting","medium"
0.23,0.46,4,274,55,1,0,0,"hr","medium"
0.82,0.97,3,160,26,0,0,0,"hr","medium"
0.98,0.8,3,166,16,0,0,0,"hr","medium"
0.52,0.7,4,219,37,0,0,0,"hr","medium"
0.96,0.61,4,158,81,0,0,0,"technical","medium"
0.69,0.64,4,190,38,0,0,0,"technical","medium"
0.92,0.77,5,191,17,0,0,0,"technical","medium"
0.91,0.43,4,117,67,1,0,0,"technical","medium"
0.85,0.96,4,240,73,0,0,0,"technical","medium"
0.91,0.77,4,239,20,0,0,0,"technical","medium"
0.79,0.55,4,145,35,0,0,0,"technical","medium"
0.74,0.95,3,157,43,0,0,0,"technical","medium"
0.73,0.72,3,166,40,0,0,0,"technical","medium"
0.55,0.98,4,137,25,0,0,0,"technical","medium"
0.79,0.97,5,208,41,1,0,0,"technical","medium"
0.53,0.51,4,174,28,0,0,0,"support","medium"
0.7,0.6,3,267,27,0,0,0,"support","medium"
0.74,0.56,3,125,77,0,0,0,"support","medium"
0.95,0.76,4,220,45,0,0,0,"support","medium"
0.49,0.57,4,141,42,0,0,0,"support","medium"
0.79,0.9,5,146,34,1,0,0,"support","high"
0.99,0.86,3,166,23,0,0,0,"support","low"
0.56,0.79,4,197,28,0,0,0,"support","medium"
0.7,0.79,4,240,17,0,0,0,"support","medium"
0.93,0.65,4,258,28,0,0,0,"support","medium"
0.46,0.66,6,229,36,0,0,0,"support","medium"
0.24,0.61,5,252,46,0,0,0,"technical","medium"
0.32,0.41,3,138,35,1,0,0,"technical","medium"
0.5,0.78,4,208,33,1,0,0,"technical","medium"
0.58,0.72,3,113,30,1,0,0,"management","medium"
0.83,0.81,4,209,46,0,0,0,"IT","medium"
0.57,0.42,2,248,46,0,0,0,"IT","medium"
0.51,0.83,5,161,35,0,0,0,"IT","low"
0.65,0.96,2,246,29,1,0,0,"IT","low"
0.52,0.41,3,283,36,0,0,0,"IT","low"
0.77,0.7,3,145,23,0,0,0,"product_mng","low"
0.42,0.77,3,270,32,0,0,0,"product_mng","low"
0.68,0.79,4,273,46,0,0,0,"product_mng","low"
0.83,0.92,4,187,79,1,0,0,"product_mng","low"
0.66,0.63,3,166,27,0,0,0,"IT","high"
0.75,0.57,3,158,21,1,0,0,"RandD","low"
0.65,0.48,4,229,41,0,0,0,"RandD","high"
0.49,0.6,3,191,33,1,0,0,"RandD","high"
0.77,0.96,3,232,18,1,0,0,"RandD","low"
0.65,0.97,3,198,32,0,0,0,"RandD","low"
0.65,0.49,5,238,51,0,0,0,"marketing","high"
0.44,0.58,2,157,21,0,0,0,"sales","low"
0.61,0.72,4,134,27,0,0,0,"accounting","medium"
0.98,0.89,3,150,31,0,0,0,"support","high"
0.68,0.88,5,256,29,0,0,0,"technical","medium"
0.58,0.5,3,208,41,0,0,0,"management","medium"
0.81,0.92,3,136,42,0,0,0,"marketing","medium"
0.76,0.5,4,136,44,0,0,0,"marketing","medium"
0.14,0.93,4,180,55,0,0,0,"marketing","high"
0.49,0.91,3,227,41,0,0,0,"sales","medium"
0.97,0.78,5,156,30,0,0,0,"sales","medium"
0.91,0.6,4,133,54,1,0,0,"sales","medium"
0.15,0.98,2,96,25,0,0,0,"sales","high"
0.82,0.63,3,171,35,0,0,0,"sales","medium"
0.67,0.87,3,177,42,0,0,0,"sales","high"
0.5,0.96,4,274,39,0,0,0,"sales","low"
0.57,0.39,2,145,35,0,0,0,"sales","medium"
0.99,0.94,5,221,19,0,0,0,"sales","medium"
0.97,0.94,3,202,26,0,0,0,"sales","medium"
0.93,0.58,5,238,29,0,0,0,"sales","medium"
0.62,0.6,4,170,21,0,0,0,"sales","low"
0.62,0.51,4,208,26,1,0,0,"sales","low"
0.96,0.61,4,199,24,0,0,0,"sales","low"
0.98,0.96,4,253,31,0,0,0,"sales","low"
0.52,0.57,4,239,32,0,0,0,"sales","low"
0.56,0.77,5,279,59,0,0,0,"sales","low"
0.14,0.41,6,114,37,0,0,0,"sales","low"
0.29,0.38,6,105,61,0,0,0,"sales","low"
0.76,0.81,4,193,45,1,0,0,"accounting","low"
0.39,0.58,3,152,39,1,0,0,"accounting","low"
0.96,0.72,4,228,27,0,0,0,"accounting","high"
0.84,0.93,3,242,47,0,0,0,"hr","low"
0.81,0.62,4,197,41,0,0,0,"hr","low"
0.51,0.51,5,222,54,0,0,0,"hr","low"
0.87,0.75,3,222,35,0,0,0,"hr","low"
0.94,0.77,5,233,50,0,0,0,"technical","high"
0.69,0.97,4,264,33,0,0,0,"technical","low"
0.44,0.53,3,132,45,1,0,0,"technical","low"
0.85,0.55,5,182,27,0,0,0,"technical","low"
0.18,0.86,6,264,35,0,0,0,"technical","high"
0.91,0.74,6,253,30,0,0,0,"technical","low"
0.81,0.83,3,193,31,0,0,0,"technical","medium"
0.82,0.59,5,143,24,1,0,0,"technical","high"
0.48,0.79,3,180,18,0,0,0,"technical","medium"
0.92,0.84,3,220,34,1,0,0,"technical","high"
0.94,0.88,5,150,56,0,0,0,"technical","medium"
1,0.56,3,182,33,0,0,0,"support","medium"
0.96,0.91,3,257,35,0,0,0,"support","medium"
0.24,0.74,3,269,45,1,0,0,"support","medium"
0.62,0.89,5,243,36,0,0,0,"support","medium"
0.55,0.76,4,257,34,0,0,0,"support","medium"
0.82,0.52,5,233,30,0,0,0,"support","medium"
0.62,0.56,4,267,49,0,0,0,"support","medium"
0.61,0.69,4,160,23,1,0,0,"support","high"
0.72,0.52,3,143,39,1,0,0,"support","low"
0.45,0.76,4,143,22,1,0,0,"support","medium"
0.51,0.93,3,162,45,0,0,0,"support","medium"
0.42,0.53,3,181,53,0,0,0,"technical","medium"
0.69,0.64,3,286,30,0,0,0,"technical","medium"
0.61,0.66,2,111,38,0,0,0,"technical","medium"
0.5,0.98,5,177,52,0,0,0,"management","medium"
0.25,0.68,4,279,58,1,0,0,"IT","medium"
0.88,0.89,4,135,33,0,0,0,"IT","medium"
0.81,0.66,3,160,28,0,0,0,"IT","medium"
0.75,0.77,3,178,40,0,0,0,"IT","high"
0.77,0.8,3,147,29,0,0,0,"IT","low"
0.55,0.72,3,204,34,0,0,0,"product_mng","low"
0.7,0.73,5,151,23,0,0,0,"product_mng","low"
0.96,0.78,3,209,13,0,0,0,"product_mng","high"
0.18,0.73,6,225,46,0,0,0,"product_mng","low"
0.22,0.62,6,142,39,0,0,0,"IT","low"
0.95,0.49,3,158,32,0,0,0,"RandD","low"
0.37,0.71,2,139,43,0,0,0,"RandD","high"
0.84,0.45,3,263,30,0,0,0,"RandD","low"
0.8,0.68,3,160,31,0,0,0,"RandD","low"
0.57,0.55,2,173,28,0,0,0,"RandD","low"
0.98,0.63,3,169,25,0,0,0,"marketing","low"
0.95,0.62,3,161,46,0,0,0,"sales","low"
0.8,0.65,4,172,41,1,0,0,"accounting","low"
0.52,0.7,3,257,25,0,0,0,"support","low"
0.31,0.62,2,139,42,0,0,0,"technical","medium"
0.71,0.59,5,245,21,0,0,0,"management","medium"
0.71,0.85,3,260,34,0,0,0,"marketing","medium"
0.5,0.96,5,229,62,0,0,0,"marketing","medium"
0.95,0.9,2,129,62,0,0,0,"marketing","medium"
0.95,0.77,3,184,48,0,0,0,"sales","medium"
0.65,0.85,4,204,30,0,0,0,"sales","medium"
0.94,0.72,3,152,33,1,0,0,"sales","medium"
0.72,0.85,4,142,35,0,0,0,"sales","medium"
0.94,0.79,4,136,21,0,0,0,"sales","medium"
0.79,0.94,4,216,44,0,0,0,"sales","medium"
0.6,0.58,3,201,31,0,0,0,"sales","medium"
0.62,0.76,4,163,34,0,0,0,"sales","high"
0.94,0.74,4,224,57,0,0,0,"sales","low"
0.24,0.5,4,209,30,0,0,0,"sales","medium"
0.17,0.71,5,257,40,1,0,0,"sales","medium"
0.66,0.83,4,234,44,0,0,0,"sales","medium"
0.65,0.56,3,221,27,0,0,0,"sales","medium"
0.51,0.62,2,186,26,0,0,0,"sales","low"
0.41,0.75,4,199,32,0,0,0,"sales","low"
0.98,0.99,3,235,45,0,0,0,"sales","low"
0.96,0.55,5,211,24,0,0,0,"sales","low"
0.55,0.97,4,136,49,0,0,0,"sales","low"
0.99,0.71,4,155,37,0,0,0,"sales","low"
0.51,0.98,4,269,35,0,0,0,"accounting","low"
0.74,0.9,3,285,39,0,0,0,"accounting","low"
0.81,0.87,5,241,32,0,0,0,"accounting","low"
0.51,0.87,3,180,54,0,0,0,"hr","low"
0.53,0.55,5,224,24,1,0,0,"hr","low"
0.67,0.48,6,107,25,1,0,0,"hr","low"
0.68,0.64,2,167,29,0,0,0,"hr","low"
0.69,0.63,3,137,37,0,0,0,"technical","low"
0.71,0.65,4,239,31,0,0,0,"technical","low"
0.64,0.56,3,239,33,0,0,0,"technical","low"
0.62,0.58,3,148,26,1,0,0,"technical","low"
0.81,0.5,4,231,34,1,0,0,"technical","low"
0.84,0.54,4,179,22,0,0,0,"technical","low"
1,0.67,3,181,20,0,0,0,"technical","low"
0.72,0.73,5,184,49,1,0,0,"technical","low"
0.57,0.67,3,207,33,0,0,0,"technical","medium"
0.73,0.99,4,152,53,0,0,0,"technical","medium"
0.91,0.59,4,133,46,0,0,0,"technical","medium"
0.98,0.85,4,178,34,0,0,0,"support","medium"
0.58,0.95,4,173,42,0,0,0,"support","medium"
0.73,0.52,2,113,64,1,0,0,"support","medium"
0.96,0.95,3,236,24,0,0,0,"support","medium"
0.57,0.98,3,188,61,0,0,0,"support","medium"
0.77,0.73,3,269,27,0,0,0,"support","medium"
0.3,0.85,2,203,41,0,0,0,"support","medium"
0.85,0.75,3,214,37,0,0,0,"support","medium"
0.49,0.83,2,185,71,0,0,0,"support","medium"
0.77,0.43,4,265,71,0,0,0,"support","high"
1,0.99,4,184,50,0,0,0,"support","low"
0.85,0.74,3,157,38,0,0,0,"technical","medium"
0.87,0.75,3,258,46,0,0,0,"technical","medium"
0.9,0.79,3,222,76,1,0,0,"technical","medium"
0.71,0.8,5,248,49,0,0,0,"management","medium"
0.59,0.56,5,162,51,0,0,0,"IT","low"
0.85,0.74,3,250,43,1,0,0,"IT","low"
0.72,0.82,4,231,42,0,0,0,"IT","low"
0.73,0.65,3,165,37,0,0,0,"IT","low"
0.9,0.54,3,272,24,0,0,0,"IT","low"
0.59,0.65,4,177,20,0,0,0,"product_mng","low"
0.52,0.9,3,133,33,0,0,0,"product_mng","low"
0.85,0.49,4,159,33,0,0,0,"product_mng","low"
0.35,0.4,3,130,37,0,0,0,"product_mng","low"
0.7,0.68,3,185,53,0,0,0,"IT","low"
0.58,0.86,3,182,29,0,0,0,"RandD","low"
0.89,0.5,2,238,56,0,0,0,"RandD","low"
0.54,0.63,3,211,38,0,0,0,"RandD","low"
0.55,0.89,4,209,38,0,0,0,"RandD","low"
0.77,0.62,5,190,29,0,0,0,"RandD","low"
0.55,0.61,4,272,52,1,0,0,"marketing","low"
0.6,0.77,3,202,23,0,0,0,"sales","low"
0.75,0.9,4,185,41,0,0,0,"accounting","low"
0.57,0.88,3,176,35,0,0,0,"support","low"
0.69,0.94,4,239,34,0,0,0,"technical","low"
0.87,0.98,4,238,32,1,0,0,"management","low"
0.69,0.36,5,269,74,1,0,0,"marketing","medium"
0.58,0.92,3,232,62,0,0,0,"marketing","medium"
0.87,0.64,2,148,72,1,0,0,"marketing","medium"
0.71,0.77,3,149,23,0,0,0,"sales","medium"
0.74,0.78,4,203,26,0,0,0,"sales","medium"
0.75,0.53,5,235,28,0,0,0,"sales","medium"
0.5,0.54,2,269,24,1,0,0,"sales","medium"
0.59,0.86,4,260,21,0,0,0,"sales","medium"
0.81,0.84,3,216,35,0,0,0,"sales","medium"
0.34,0.55,3,136,26,1,0,0,"sales","medium"
0.53,0.87,5,158,33,0,0,0,"sales","medium"
0.94,0.85,4,180,50,0,0,0,"sales","medium"
0.76,0.77,5,133,20,0,0,0,"sales","high"
0.2,0.58,5,199,49,0,0,0,"sales","low"
0.97,0.67,3,169,24,1,0,0,"sales","medium"
0.96,0.72,3,195,29,0,0,0,"sales","medium"
0.81,0.5,5,205,33,0,0,0,"sales","medium"
0.2,0.48,4,156,43,1,0,0,"sales","medium"
0.53,0.71,3,125,23,1,0,0,"sales","low"
0.75,0.76,3,171,50,0,0,0,"sales","low"
0.55,0.91,4,199,37,0,0,0,"sales","low"
0.58,0.65,5,187,15,0,0,0,"sales","low"
0.99,0.64,4,218,51,0,0,0,"accounting","low"
0.96,0.86,4,268,32,0,0,0,"accounting","low"
0.82,0.92,3,257,28,0,0,0,"accounting","low"
0.88,0.77,4,224,54,1,0,0,"hr","low"
0.78,0.97,4,221,47,0,0,0,"hr","low"
0.46,0.47,6,101,56,0,0,0,"hr","low"
0.88,0.59,3,224,25,0,0,0,"hr","low"
0.91,0.55,3,223,53,1,0,0,"technical","low"
0.6,0.68,4,271,45,0,0,0,"technical","low"
0.82,0.51,3,210,23,0,0,0,"technical","low"
0.67,0.56,4,241,37,0,0,0,"technical","low"
0.55,0.61,3,209,35,0,0,0,"technical","low"
0.73,0.62,5,186,47,0,0,0,"technical","low"
0.59,0.68,4,273,22,0,0,0,"technical","low"
0.4,0.65,6,172,32,1,0,0,"technical","low"
0.56,0.99,3,209,18,0,0,0,"technical","low"
0.87,0.57,4,175,22,1,0,0,"technical","low"
0.5,0.53,5,239,36,0,0,0,"technical","medium"
0.98,0.79,4,231,53,0,0,0,"support","medium"
0.71,0.96,4,131,31,0,0,0,"support","medium"
0.72,0.89,4,217,31,0,0,0,"support","medium"
0.5,0.83,4,242,19,0,0,0,"support","medium"
0.89,0.56,3,224,19,0,0,0,"support","medium"
0.56,0.68,3,208,39,1,0,0,"support","medium"
0.32,0.55,4,167,57,0,0,0,"support","medium"
0.96,0.88,5,269,28,0,0,0,"support","medium"
0.67,0.92,4,156,29,0,0,0,"support","medium"
0.26,0.7,3,238,78,0,0,0,"support","medium"
0.51,0.9,5,193,49,0,0,0,"support","medium"
0.16,0.78,4,196,62,0,0,0,"technical","high"
0.77,0.71,5,233,22,0,0,0,"technical","low"
0.67,0.52,2,152,63,0,0,0,"technical","medium"
0.36,0.77,4,252,22,0,0,0,"management","medium"
0.69,0.82,3,262,62,1,0,0,"IT","medium"
0.72,0.76,3,261,51,0,0,0,"IT","medium"
0.72,0.81,4,144,20,0,0,0,"IT","low"
0.88,0.95,4,234,34,0,0,0,"IT","low"
0.91,0.55,2,234,20,0,0,0,"IT","low"
0.96,0.6,4,170,23,1,0,0,"product_mng","low"
0.49,0.8,3,238,52,0,0,0,"product_mng","low"
0.59,0.97,5,242,40,0,0,0,"product_mng","low"
0.8,0.87,4,209,28,0,0,0,"product_mng","low"
0.91,0.67,4,206,42,0,0,0,"IT","low"
0.18,0.79,4,240,62,0,0,0,"RandD","low"
0.94,0.58,5,215,13,0,0,0,"RandD","low"
0.44,0.61,3,147,56,0,0,0,"RandD","low"
0.96,0.59,2,265,28,0,0,0,"RandD","low"
0.55,0.97,4,162,28,0,0,0,"RandD","low"
0.99,0.54,4,239,40,0,0,0,"marketing","low"
0.75,0.88,3,224,20,0,0,0,"sales","low"
0.66,0.78,4,256,28,0,0,0,"accounting","low"
0.96,0.57,3,263,35,0,0,0,"support","low"
0.6,0.86,6,272,42,0,0,0,"technical","low"
0.64,0.78,4,159,49,0,0,0,"management","medium"
0.85,0.8,4,219,15,0,0,0,"marketing","medium"
0.3,0.53,3,210,67,0,0,0,"marketing","medium"
0.74,0.95,4,237,42,1,0,0,"marketing","medium"
0.14,0.8,5,226,41,0,0,0,"sales","medium"
0.93,0.76,3,212,37,0,0,0,"sales","medium"
0.75,0.48,3,250,62,0,0,0,"sales","medium"
0.58,0.63,4,171,31,0,0,0,"sales","medium"
0.59,0.6,3,149,51,0,0,0,"sales","medium"
0.2,0.9,5,228,67,0,0,0,"sales","medium"
1,0.84,3,215,29,0,0,0,"sales","medium"
0.51,0.51,3,272,41,0,0,0,"sales","medium"
0.16,0.72,4,192,64,0,0,0,"sales","high"
0.77,0.56,5,226,46,0,0,0,"sales","low"
0.61,0.47,2,149,45,0,0,0,"sales","medium"
0.73,0.51,3,244,29,0,0,0,"sales","medium"
0.52,0.85,4,193,34,0,0,0,"sales","medium"
0.13,0.72,4,247,34,0,0,0,"sales","medium"
0.73,0.62,3,181,42,0,0,0,"sales","low"
0.39,0.68,2,137,41,1,0,0,"sales","low"
0.92,0.8,3,211,46,0,0,0,"sales","low"
0.34,0.78,5,137,44,0,0,0,"sales","low"
0.94,0.51,4,229,22,1,0,0,"sales","low"
0.82,0.65,4,168,40,0,0,0,"accounting","low"
0.26,0.69,4,180,39,1,0,0,"accounting","low"
0.78,0.53,4,177,33,0,0,0,"accounting","low"
0.61,0.95,4,191,21,0,0,0,"hr","low"
0.5,0.53,3,191,23,1,0,0,"hr","low"
0.52,0.96,4,125,44,0,0,0,"hr","low"
0.89,0.79,4,152,40,0,0,0,"hr","low"
0.85,0.52,4,174,23,0,0,0,"technical","low"
0.62,0.86,4,135,44,0,0,0,"technical","low"
0.38,0.67,2,117,38,0,0,0,"technical","low"
0.55,0.49,2,180,72,1,0,0,"technical","low"
0.83,0.84,4,146,30,0,0,0,"technical","low"
0.62,0.65,3,249,31,0,0,0,"technical","low"
0.6,0.54,3,136,34,1,0,0,"technical","low"
0.62,0.5,4,198,38,1,0,0,"technical","low"
0.23,0.88,5,201,35,0,0,0,"technical","low"
0.13,0.74,6,132,38,1,0,0,"technical","medium"
0.96,0.63,4,142,40,0,0,0,"technical","medium"
0.5,0.74,5,256,37,1,0,0,"support","medium"
0.66,0.72,3,135,26,0,0,0,"support","medium"
0.61,0.72,4,209,26,0,0,0,"support","medium"
0.45,0.48,5,287,53,0,0,0,"support","medium"
0.5,0.95,4,222,38,1,0,0,"support","medium"
0.75,0.82,3,227,28,0,0,0,"support","medium"
0.88,0.5,4,162,29,0,0,0,"support","medium"
0.49,0.79,5,206,16,0,0,0,"support","medium"
0.82,0.87,5,273,78,0,0,0,"support","medium"
0.92,0.65,4,135,42,0,0,0,"support","medium"
0.4,0.85,5,99,27,1,0,0,"support","high"
0.36,0.61,4,166,51,0,0,0,"technical","low"
0.8,0.99,5,187,42,1,0,0,"technical","medium"
0.68,0.65,4,134,38,0,0,0,"technical","medium"
0.54,0.45,4,137,41,1,0,0,"management","medium"
0.73,0.69,3,175,25,0,0,0,"IT","medium"
0.64,0.49,5,188,34,0,0,0,"IT","low"
0.12,0.39,5,161,42,0,0,0,"IT","low"
0.6,0.7,4,145,65,0,0,0,"IT","low"
0.36,0.62,4,111,73,0,0,0,"IT","low"
0.63,0.76,3,176,21,0,0,0,"product_mng","low"
0.67,0.94,2,192,36,0,0,0,"product_mng","low"
0.83,0.9,3,179,28,1,0,0,"product_mng","low"
0.48,0.9,4,224,25,0,0,0,"product_mng","low"
0.89,0.56,4,241,65,0,0,0,"IT","low"
0.71,0.96,3,201,44,0,0,0,"RandD","low"
0.31,0.59,4,138,31,0,0,0,"RandD","low"
0.89,0.84,5,168,15,0,0,0,"RandD","low"
0.38,0.51,2,120,41,0,0,0,"RandD","low"
0.88,0.92,3,179,33,0,0,0,"RandD","low"
0.64,0.85,3,250,42,0,0,0,"marketing","low"
0.65,0.74,4,237,38,1,0,0,"sales","low"
0.65,0.81,4,192,40,0,0,0,"accounting","low"
0.54,0.97,4,258,33,0,0,0,"support","low"
0.69,0.76,4,257,49,0,0,0,"technical","low"
0.77,0.78,2,271,42,0,0,0,"management","low"
0.28,0.66,3,184,21,0,0,0,"marketing","low"
0.33,0.4,6,214,69,0,0,0,"marketing","medium"
0.83,0.68,4,198,32,0,0,0,"marketing","medium"
0.89,0.73,3,274,27,0,0,0,"sales","medium"
0.76,0.6,5,279,17,0,0,0,"sales","medium"
0.83,0.64,5,272,26,0,0,0,"sales","medium"
0.57,0.85,4,152,39,0,0,0,"sales","medium"
0.61,0.89,2,287,54,0,0,0,"sales","medium"
0.96,0.89,2,239,70,1,0,0,"sales","medium"
0.17,0.5,4,274,77,0,0,0,"sales","medium"
0.61,0.6,4,121,30,0,0,0,"sales","medium"
0.73,0.74,5,199,32,0,0,0,"sales","medium"
0.3,0.39,3,175,41,0,0,0,"sales","medium"
0.42,0.67,2,115,44,0,0,0,"sales","high"
0.65,0.75,3,194,53,1,0,0,"sales","low"
0.17,0.45,2,119,39,0,0,0,"sales","medium"
0.12,0.82,5,162,51,1,0,0,"sales","medium"
0.7,0.78,5,264,27,0,0,0,"sales","medium"
0.87,0.88,3,179,16,0,0,0,"sales","medium"
0.43,0.44,5,213,30,0,0,0,"sales","low"
0.84,0.65,3,269,25,0,0,0,"sales","low"
0.94,0.55,3,160,33,0,0,0,"sales","low"
0.89,0.76,4,133,30,0,0,0,"accounting","low"
0.69,0.75,5,201,38,0,0,0,"accounting","low"
0.18,0.99,4,160,60,0,0,0,"accounting","low"
0.98,0.69,3,274,41,0,0,0,"hr","low"
0.3,0.88,5,245,41,0,0,0,"hr","low"
0.51,0.53,3,237,39,0,0,0,"hr","medium"
0.76,0.9,3,279,78,0,0,0,"hr","medium"
0.67,0.96,4,207,34,0,0,0,"technical","medium"
0.12,0.84,4,218,66,0,0,0,"technical","medium"
0.42,0.41,5,240,28,0,0,0,"technical","medium"
0.69,0.76,3,153,29,0,0,0,"technical","medium"
0.63,0.96,3,144,35,0,0,0,"technical","medium"
0.66,0.62,2,159,24,1,0,0,"technical","medium"
0.5,0.5,3,237,27,0,0,0,"technical","medium"
0.67,0.82,5,148,16,1,0,0,"technical","medium"
0.59,0.62,4,205,38,0,0,0,"technical","medium"
0.75,0.78,2,264,31,1,0,0,"technical","medium"
0.88,0.89,5,189,22,0,0,0,"technical","medium"
0.99,0.75,3,243,41,0,0,0,"support","medium"
0.44,0.42,2,199,25,0,0,0,"support","medium"
0.65,0.78,4,205,30,0,0,0,"support","medium"
0.88,0.63,3,184,53,0,0,0,"support","medium"
0.58,0.79,2,274,48,0,0,0,"support","medium"
0.99,0.9,4,181,35,0,0,0,"support","medium"
0.76,0.71,3,205,18,0,0,0,"support","medium"
0.14,0.98,5,172,58,0,0,0,"support","medium"
0.57,0.86,3,164,26,0,0,0,"support","medium"
0.52,0.82,3,138,25,1,0,0,"support","medium"
0.71,0.55,5,262,30,0,0,0,"support","medium"
0.27,0.75,5,264,39,0,0,0,"technical","medium"
0.49,0.52,3,225,23,0,0,0,"technical","high"
0.59,0.5,3,199,31,0,0,0,"technical","high"
0.24,0.65,6,210,53,0,0,0,"management","high"
0.18,0.87,6,226,50,0,0,0,"IT","high"
0.73,0.62,5,134,38,0,0,0,"IT","high"
0.78,0.63,6,111,65,0,0,0,"IT","high"
0.94,0.73,5,142,20,1,0,0,"IT","high"
0.86,0.53,3,213,30,0,0,0,"IT","high"
0.97,0.88,4,139,29,0,0,0,"product_mng","high"
0.49,0.54,3,145,36,0,0,0,"product_mng","high"
0.82,0.48,4,149,70,0,0,0,"product_mng","high"
0.86,0.64,4,147,27,1,0,0,"product_mng","high"
0.3,0.39,3,193,35,1,0,0,"IT","low"
0.7,0.38,4,270,30,0,0,0,"RandD","low"
0.8,0.78,5,266,44,0,0,0,"RandD","low"
0.36,0.63,2,278,56,0,0,0,"RandD","low"
0.4,0.61,3,165,26,0,0,0,"RandD","low"
0.8,0.58,4,175,22,0,0,0,"RandD","low"
0.98,0.73,4,140,54,0,0,0,"marketing","low"
0.92,0.67,3,149,37,0,0,0,"sales","low"
0.68,1,3,205,53,0,0,0,"accounting","low"
1,0.59,3,253,43,0,0,0,"support","low"
0.8,0.54,3,222,46,0,0,0,"technical","low"
0.85,0.69,4,216,50,0,0,0,"management","low"
0.69,0.6,3,139,29,0,0,0,"marketing","low"
0.57,0.52,4,252,19,0,0,0,"marketing","low"
0.33,0.72,2,173,19,0,0,0,"marketing","low"
0.19,0.48,6,178,34,1,0,0,"sales","medium"
0.5,0.63,3,160,19,0,0,0,"sales","medium"
0.52,0.88,3,261,54,0,0,0,"sales","medium"
0.13,0.52,6,188,33,0,0,0,"sales","medium"
0.18,0.73,4,219,54,0,0,0,"sales","medium"
0.86,0.64,4,263,39,0,0,0,"sales","medium"
0.86,0.59,4,165,36,0,0,0,"sales","medium"
0.16,0.76,6,218,72,0,0,0,"sales","medium"
0.43,0.46,2,239,42,1,0,0,"sales","medium"
0.79,0.63,3,212,31,1,0,0,"sales","medium"
0.51,0.67,4,133,31,0,0,0,"sales","medium"
0.83,0.55,5,250,33,1,0,0,"sales","medium"
0.61,0.45,3,114,41,0,0,0,"sales","high"
0.65,0.57,3,168,31,0,0,0,"sales","high"
0.95,0.83,4,252,23,0,0,0,"sales","high"
0.63,0.64,5,189,61,0,0,0,"sales","high"
0.72,0.6,3,265,26,1,0,0,"sales","high"
0.8,0.57,3,176,29,0,0,0,"sales","high"
0.7,0.57,4,150,47,0,0,0,"sales","high"
0.45,0.79,5,97,76,1,0,0,"accounting","high"
0.64,0.85,4,265,14,0,0,0,"accounting","low"
0.94,0.48,4,260,45,0,0,0,"accounting","low"
0.57,0.76,4,164,25,0,0,0,"hr","low"
0.35,0.56,4,142,24,0,0,0,"hr","low"
0.75,0.81,2,247,55,0,0,0,"hr","low"
0.7,0.92,5,182,36,0,0,0,"hr","low"
0.7,0.47,2,238,39,0,0,0,"technical","low"
0.61,0.62,3,191,36,0,0,0,"technical","low"
0.78,0.87,4,178,36,0,0,0,"technical","medium"
0.97,0.77,4,208,26,0,0,0,"technical","medium"
0.51,0.76,3,256,29,0,0,0,"technical","medium"
0.56,0.71,5,243,33,0,0,0,"technical","medium"
0.87,0.55,3,233,28,0,0,0,"technical","medium"
0.64,0.78,5,200,31,0,0,0,"technical","medium"
0.6,0.85,2,226,24,1,0,0,"technical","medium"
0.9,0.76,2,150,25,0,0,0,"technical","medium"
0.54,0.62,2,141,18,0,0,0,"technical","medium"
0.23,0.8,5,139,30,0,0,0,"support","medium"
